Range,Variance,Standard Deviation,Interquartile Range (IQR),Upperquartile Range (UQR),Coefficient of Variation (CV),Entropy
0.872795820585452,0.005071889698638176,0.07121720086213847,0.8720846791984513,0.0004696650430560112,1061.1360877201482,0.9929355835507532
0.7525733987567946,0.003766401114494577,0.061371012004810356,0.7514058076776564,0.0007069302955642343,914.4281662167294,1.731132423255171
0.8788289832154987,0.005141782546959589,0.07170622390671251,0.8781286426237784,0.00040675094351172447,1068.4227469845014,0.9494041598974279
0.8802714501071023,0.00516018945621051,0.07183445869643976,0.8796999001060612,0.00032234430545940995,1070.3335458943577,0.915315154946385
0.6760685534973163,0.003138121638067807,0.056018939994146685,0.6751002059318125,0.0006520363967865705,834.6823839036003,1.7638983126634789
0.9020528230030322,0.005419180168778424,0.07361508112322111,0.9015344896470197,0.00030484271701425314,1096.8646345949144,0.7913831578965496
0.8592779292812338,0.004914824753030198,0.07010581112169088,0.8584883579751477,0.00047873868606984615,1044.5766124054308,1.0689350210318505
0.9162512600596529,0.005591690164137471,0.07477760469644285,0.915752372238785,0.00030437466921284795,1114.1862497761101,0.6927885682009787
0.9095868158910889,0.005510018595959664,0.0742294994995902,0.9090386915486306,0.0003203667583875358,1106.0195727697464,0.7400136921743466
0.8710328205634141,0.005051329888177335,0.07107270846237207,0.8703737181494944,0.00039012220804579556,1058.9835513833011,0.9855094476900174
0.9183180107211228,0.005617134111574565,0.0749475423984974,0.9178401367971674,0.0002750488056335598,1116.7184412302965,0.6793390204339674
0.9167436780408025,0.005597866818372284,0.07481889345861968,0.9162674197577871,0.00028541768551804125,1114.8015014372454,0.6891884677099944
0.8822125827427953,0.005182452227691359,0.07198925077878891,0.8816349402768537,0.0003352019703015685,1072.6398009530822,0.9265086166471539
0.20105613791383803,0.00032081643891745547,0.01791134944434549,0.19695537397637963,0.002739646704867482,266.8791097033543,4.145631131986702
0.9064701764727943,0.005472644729408831,0.07397732577897656,0.9059194113360718,0.0003563242207746953,1102.2620492691544,0.7643670892161009
0.924167608609423,0.00568954631303506,0.07542908134821118,0.923778930096887,0.00022094417363405228,1123.8930187814362,0.635414848056112
0.9266472098533995,0.005720070770095131,0.07563114946961425,0.9262560041388497,0.00021219748305156827,1126.9043192234387,0.6170294268094423
0.9209220150951296,0.005649144540323832,0.07516079124333266,0.9205125803709961,0.00021683060913346708,1119.8957767816933,0.6543709941121922
0.8222882629488595,0.004501083282102671,0.06709011314718936,0.8215324975317344,0.0005412806640379131,999.6426673896997,1.313593484933584
0.8132040301570669,0.004399983814079181,0.06633237380102706,0.8120844746008515,0.0007989958976395428,988.3522806944266,1.383208070087282
0.793660687020747,0.004193038490646876,0.06475367549913191,0.7927494308678433,0.0005971791688352823,964.8298737480151,1.4519390936886434
0.9145290374581236,0.0055704891896933865,0.07463570988269212,0.9140290407231078,0.00028070685220882297,1112.0722017300595,0.7023558071604799
0.8817728817521129,0.005177170494757934,0.07195255724960674,0.8811025580507703,0.0004506475233938545,1072.0929506285163,0.9298113043842969
0.8639410582109122,0.004968929376387042,0.0704906332528446,0.8631569792050868,0.0004926094552502036,1050.3104272292933,1.0302869095567198
0.889393769131857,0.005267366813053407,0.07257662718157552,0.8887327327392995,0.00040711398469284177,1081.3918217200455,0.8844294424717694
0.8979928220942384,0.005370303940290754,0.07328235763327183,0.8974682100815699,0.0002971747308038175,1091.9071198059414,0.8152805165990937
0.8882212537864689,0.005253105032146149,0.07247830732119886,0.8876119629130699,0.0003616713220253587,1079.9269314271232,0.8853385657600861
0.9199339200422401,0.005637155729193303,0.07508099446060437,0.9194986734073609,0.0002527831238694489,1118.7067031007462,0.6651237617651882
0.8763234588550404,0.005112487333274285,0.07150165965398485,0.8755692191771232,0.0004775705747306347,1065.374629995708,0.9705269528419322
0.8740418279485311,0.005086397845896533,0.0713189865736785,0.8734381059766747,0.0003533267299644649,1062.6530337082684,0.9762562419900654
0.8909312253381358,0.005285429374265053,0.07270095855121206,0.8903113541309722,0.00036485231248661876,1083.244493373063,0.8711357216103861
0.9119171783968341,0.00553856739976802,0.07442155198440853,0.9114098883001134,0.0002833525068126619,1108.8810715759355,0.723296744612784
0.8825940889510093,0.005186540233416164,0.07201763834933886,0.8819834719179198,0.0003396875399630517,1073.0628875913203,0.9220039375667226
0.9374243413622025,0.0058546952910353625,0.07651598062519595,0.9371022275590803,0.00017678207950666547,1140.088172434698,0.5372277449905563
0.9372491966059897,0.00585250950690314,0.07650169610474751,0.9369115613226313,0.0001937342167366296,1139.8750716185384,0.5384186655833342
0.9341632684954675,0.005814003621117339,0.07624961390798866,0.9338337475201115,0.00018266262486577034,1136.1190584420358,0.5622698078758257
0.9321870900021167,0.005789385757762503,0.07608801323311382,0.9318483987590298,0.00019914869335480034,1133.711285913106,0.5765855206698793
0.9352403020457132,0.005827529154065023,0.07633825485341555,0.9349178231786937,0.0001879492192529142,1137.4397488549184,0.5536479438564029
0.9337439744849689,0.005808694009080569,0.07621478865076363,0.9334156283002812,0.00018929599900729954,1135.6003222748018,0.5624941147554735
0.9315655202080961,0.0057814039221792055,0.07603554380800603,0.9312006334075704,0.00020200430299155414,1132.9296937436486,0.5786548487433361
0.9321848984400276,0.005789218503688659,0.07608691414224038,0.9318219599081203,0.00021310109877958894,1133.6949719694667,0.5768483861082607
0.9333420586481225,0.005803708442011573,0.07618207428267869,0.932998436386697,0.00019373084069229662,1135.1128993292282,0.56841348311508
0.9314835266995942,0.005780386647944834,0.07602885404860996,0.9311060391482897,0.00021554261911660433,1132.8301191860992,0.5824911189658908
0.930976495219511,0.0057740660189188565,0.07598727537501826,0.9305916831945069,0.00022089609410613775,1132.2106095629088,0.586630137069761
0.9340387309348444,0.005812309877207752,0.07623850652529698,0.9337021780665964,0.00017974062939174473,1135.953776683925,0.5632411919222198
0.9286649610439781,0.005745300062530334,0.07579775763523836,0.928257966239471,0.00023826802498660982,1129.3867042355319,0.604126461824178
0.9323157871403964,0.005790718410070687,0.07609677003704353,0.931940580077935,0.0002095548261422664,1133.8420514338495,0.5760552180621981
0.933855111914454,0.005809991245163941,0.07622329857178801,0.9334989885683171,0.00019939421326853335,1135.7272407585408,0.5648493489404258
0.9313092198426602,0.0057781051940438595,0.0760138486990618,0.9309165817103349,0.0002318859624210745,1132.6062952812424,0.5836944151018355
0.931845524100936,0.005784843050678652,0.07605815571441797,0.9314704908756539,0.00021471385844051838,1133.2666067236257,0.5788358673787624
0.9335459845897276,0.005806048002806239,0.07619742779652236,0.9331861723330803,0.00019332868396304548,1135.3417092926718,0.5676870299143806
0.9335155801381916,0.005805558665083073,0.07619421674302501,0.9331477360101417,0.00019089962006546557,1135.2935381616521,0.5677117247270431
0.93318881354935,0.005801525782668233,0.07616774765390029,0.9328163028112613,0.0002037549566011876,1134.8994601748514,0.5704067928873674
0.9311182127421489,0.005775722927680616,0.07599817713393273,0.9307427062885836,0.00020205843611620367,1132.3727907178852,0.5860871961378346
0.9313262789364671,0.005778339344770672,0.07601538886811454,0.9309449282009155,0.00020821584621444345,1132.6293653038654,0.5847322305227884
0.9365503438748419,0.005843819262191019,0.07644487727893229,0.9362159598385915,0.00019497756147757173,1139.028448472005,0.5439228377713509
0.9315990055183647,0.005781734375275201,0.07603771679420156,0.9312113169580698,0.00022155232727527618,1132.961763201848,0.5824197773019546
0.9329817845136859,0.005798952047043727,0.0761508505996074,0.9326140602934174,0.000195549480849877,1134.647776667448,0.5720002117160023
0.9312166477757273,0.005776867857641895,0.07600570937529558,0.9308294274378568,0.0002110630157403648,1132.4851687851108,0.5856792632489172
0.9337283867644146,0.0058082436908813385,0.0762118343230324,0.9333649270120077,0.00019083850202150643,1135.5562680912276,0.5662070904359099
0.9356483567535179,0.0058323236830581816,0.07636965158397792,0.9352947273291647,0.00019999340292997658,1137.9078500809112,0.5510910045407925
0.9345281702990178,0.00581824633181769,0.07627743002892592,0.9341613184078597,0.00020392323494888842,1136.5337585522507,0.5594381412772733
0.9345657428930281,0.005818668274276291,0.0762801958195985,0.9341990694520064,0.00019951336435042322,1136.5749598377229,0.5587283059840555
0.9349501791293733,0.005823524397799698,0.07631202000864411,0.9345984143728856,0.00019107863772660494,1137.048909088013,0.5560634134698837
0.9352293263073079,0.005827050701609112,0.07633512102308551,0.934877172956476,0.00019318575505167246,1137.3933395243173,0.5545405147487942
0.9344867219770094,0.0058179015315528325,0.07627516982316612,0.9341461568837985,0.00018998098676092923,1136.5002213489427,0.5602129485568571
0.9360992804577108,0.005838075880903083,0.07640730253649243,0.9357677220541518,0.00018442494911141694,1138.4686706363755,0.5479550820018024
0.9358485372795258,0.005834861752784463,0.07638626678130345,0.9355037937639281,0.0001821757759898901,1138.1554416717213,0.5499417903975151
0.9374243413622025,0.0058546952910353625,0.07651598062519595,0.9371022275590803,0.00017678207950666547,1140.088172434698,0.5372277449905563
0.9351319582929136,0.0058261847869533956,0.07632944901513043,0.9347805097931996,0.00022335743415169418,1137.3088541754285,0.5547503638128757
0.9347174655558774,0.005820963616209571,0.07629523980045919,0.9343717389274389,0.0002082457358483225,1136.799142125302,0.558866626196444
0.9315298739238642,0.0057810778036151925,0.07603339926384452,0.9311868873191997,0.0001956462801899761,1132.897646541923,0.5803776342043214
0.9341567950323224,0.005814025476137287,0.07624975722018587,0.9338318984955549,0.00018982772598974407,1136.1215234066838,0.5613987501706212
0.9343429463042412,0.005816242216640531,0.07626429188447587,0.9340218125726096,0.00018916241242550313,1136.337728324555,0.5602451872267488
0.8765075876144692,0.005115392829307259,0.0715219744505649,0.8758833461906761,0.00038531888276338577,1065.677296337787,0.9644489383731781
0.3664528346853331,0.0010924471557218895,0.033052188365097546,0.36386833316646516,0.0019392389804124832,492.47758995635974,3.186319558990334
0.8935740311571863,0.005316786321183073,0.07291629667765,0.8929153960198164,0.0004056194447912276,1086.4529425499618,0.8546482783825067
0.9013072649395326,0.005409855035990284,0.07355171674400458,0.9007334595080465,0.00033754593459889293,1095.9206660978693,0.7992608089102533
0.5991230808431283,0.002693610322442634,0.051900003106383666,0.5981691975612193,0.000676366442348808,773.310046240104,1.7568338925264104
0.49965839635115117,0.0019898872738006207,0.044608152548616276,0.49855797574855387,0.0007751322700642049,664.6614492197122,2.216739882127219
0.5240047698025592,0.002085648721696505,0.04566890322414701,0.5225770219694823,0.000990761793218553,680.4666256005348,2.3054508500617135
0.5737525699078105,0.002454600777250061,0.04954392775356089,0.5727921625366434,0.0006394480587914586,738.2045287917792,1.9694140496039176
0.49232493503950536,0.0021899385012154986,0.046796778748280296,0.4914693342288956,0.0005632523098029196,697.2720339516533,1.9396383302102875
0.6647623804747127,0.0030398337308240033,0.055134687183514546,0.6637293477542698,0.0007441941415891051,821.5068746587721,1.8224676550886432
0.3572738154907711,0.0016525123868549425,0.040651105604336796,0.3558542848331854,0.0009616164606995881,605.701543541596,2.356578106870673
0.6113034944573883,0.0027114121792402236,0.0520712221792443,0.6104406320955604,0.0005950640770606697,775.8613146799145,1.8213629545615557
0.4510467921500094,0.0016455066873366864,0.04056484546176266,0.449663378065452,0.0008647036738693714,604.416129374136,2.5070357032635497
0.299116802867502,0.0011385431429712452,0.03374230494455358,0.29693287750706077,0.0015207288088276982,502.7603421228297,2.999986259671222
0.44074093422386795,0.0016384178125382386,0.04047737408155621,0.4393481657607481,0.0008565963944420218,603.1127982675376,2.4107463638059783
0.6023857075197157,0.0025964430094823593,0.0509553040367964,0.6013364759273827,0.000711790518835187,759.2339316636505,1.9491482803441753
0.525401235150639,0.002257561747231775,0.047513805859263424,0.5244712027488276,0.0006660876679234207,707.955669947571,1.9380004757501834
0.585385391372256,0.0025226625991472446,0.050226114712838825,0.5842576945433393,0.0007623900892212987,748.3692378128475,1.9858726015092012
0.4646304582711309,0.001730766793244965,0.04160248542148612,0.4631489075254649,0.0010233268840238452,619.8771316076397,2.4474617972748476
0.6206745499221142,0.0026659209235588037,0.0516325568179497,0.6195108108222485,0.0007573184557259083,769.3250749136338,2.0201682590950543
0.18443450960330665,0.00024203863633227605,0.015557590955294976,0.17928260378539562,0.0033540367148816586,231.80810848571002,4.288747511774486
0.5715661547437776,0.0024293554816380283,0.04928849238552573,0.5705152255250141,0.0007668743492104113,734.398494673041,1.9719871222746077
0.4994493943522684,0.0020283002720241665,0.04503665476058548,0.49816427822224796,0.0009608443942852318,671.0461643696897,2.1936745420130506
0.581756654282799,0.002559992884700954,0.05059637224842265,0.5808245637454093,0.0007094022585079074,753.8859328322743,1.8716745439716362
0.629524029471213,0.0027999000726614607,0.05291408198827095,0.6285828558029607,0.0006488836370408535,788.4197842461449,1.841121359149323
0.24267593020340428,0.0005484828337452158,0.023419710368516852,0.23906743433326483,0.0022896304726600647,348.9537031168023,3.7685612540647866
0.6503730455006007,0.0029671945146505768,0.05447196081150904,0.6494272276759148,0.0006729948217980564,811.632213729324,1.7659571491794397
0.537419199332362,0.002370644158409513,0.04868926122267119,0.5365001823520288,0.0006549375248141587,725.4700377606059,1.9202701299989235
0.3705352683318779,0.001671257747145213,0.04088101939953569,0.3691762846428901,0.000931159476749599,609.1272178787045,2.322253669429407
0.4725508848496247,0.0017754498558420157,0.042136087334279336,0.4711604086915031,0.0010466512758284807,627.82772377383,2.327461914068165
0.4955883118964266,0.002132991062042261,0.04618431619112987,0.4945080808829516,0.0007819493184797466,688.1462140734795,2.052896040129367
0.5756268760305829,0.0025135310747292283,0.050135128151120034,0.5746761071495712,0.0006659745704382658,747.0133514033522,1.8836607604953732
0.44963577765156515,0.0019004829097559095,0.04359452843827892,0.44855492177885026,0.0007722053560428321,649.5584181129108,2.16143923510636
0.5985308330564294,0.002586289762166257,0.05085557749319397,0.597482857760042,0.000732752145268023,757.7480320268419,1.933954088274574
0.5729624144441914,0.002505552285554198,0.0500554920618527,0.5719529808266088,0.0007181986002251506,745.8268188714062,1.8909031901491176
0.6091204183467198,0.0026540566661748264,0.0515175374622548,0.6080560435075313,0.0007465838571079075,767.6112995865313,1.914447453628234
0.5507797281316016,0.002433653948605314,0.0493320782919726,0.5497764124302194,0.0007184430724009871,735.0479291345414,1.8855064119259617
0.5251261292141862,0.0022150448746280477,0.04706426324322997,0.5241121312137693,0.0007553079631179571,701.2575861235418,2.05072233249167
0.5475094083813019,0.002257605494885804,0.047514266224848764,0.5462473484221846,0.0008642053580842912,707.9625566952885,2.1303627989233993
0.4596941596828401,0.0016858804990423873,0.04105947514328925,0.4582515233196318,0.0009814732475206256,611.7861611174762,2.4661133837277167
0.5633205934427679,0.002439375483934337,0.049390034257270336,0.5623586850706488,0.0007092892192304134,735.9114762504508,1.951449144371816
0.5973761609056965,0.0024634854707023916,0.04963351156932574,0.596125689567998,0.0008411291055381298,739.5393160981129,2.237656641264626
0.5269744375254959,0.001926619078845038,0.04389326917472698,0.5250373238231987,0.001350009348243475,654.0096769367847,2.6329286950032706
0.5742705684388056,0.002444075890044924,0.04943759591692262,0.5732703635003418,0.0006553899147547781,736.6202044166641,2.0037479049747127
0.5565157886303496,0.002321677940816541,0.04818379334191675,0.555590566364117,0.000614580640103668,717.9384326186789,2.022933943523965
0.49271503469208255,0.0021267666526028376,0.04611688034334974,0.4916657581925392,0.0007266054744832218,687.1414962975251,2.0552453312397354
0.6466680121666286,0.002896543634704534,0.053819546957444134,0.6457370482385159,0.0005985323223285377,801.9111923461015,1.846528927735012
0.477448925958015,0.0018212613101987695,0.042676238238612,0.4761366033926606,0.0009046373888850212,635.8759376891294,2.4395149336875943
0.59903168110759,0.002632787566649691,0.051310696415559305,0.5980292002204806,0.0007489625131711364,764.5293326911393,1.8718769093883818
0.3322893609292805,0.0009018732521204437,0.03003120463984826,0.33004852128215134,0.001448346534743905,447.4649880462992,3.2788133912358077
0.5529441288672388,0.0022593355958402425,0.04753246885908876,0.5517170451348647,0.0007572409813292325,708.2337212777561,2.1371427264041816
0.6092109573364723,0.002688292082332738,0.05184874234089712,0.6082949587143958,0.0006730959285050631,772.5463772118873,1.8670447910455295
0.34563861845526844,0.0008608920396432137,0.02934096180501269,0.34275339846499264,0.0018915284890681505,437.1803330831521,3.461574260986619
0.6627707807347178,0.002921528473649812,0.054051165331099126,0.6611587810330093,0.0010080202482640743,805.3623282278057,2.2187486202523363
0.12450057419482619,0.00021584248374139525,0.014691578667433777,0.12079579383134842,0.0023126499727368355,218.9045243618574,4.217287658748685
0.8515725504839793,0.0048268717045448885,0.06947569146503609,0.8507780722575262,0.00045896670781075954,1035.1876367337845,1.1232874463474727
0.8168012064415962,0.004440049327861485,0.06663369513888213,0.8158389499876648,0.0006082968320697546,992.8420708612771,1.3390579412849266
0.8420047349645756,0.004718261967164287,0.06868960596163212,0.8411646202439442,0.00042429735185578465,1023.4752301936484,1.1926192852747286
0.8828115821524989,0.005189021487274442,0.0720348629989288,0.8822163272998296,0.00027621007757261395,1073.3194639007363,0.9247195724175334
0.886987402336672,0.005238642899267555,0.07237846985994907,0.886394721979741,0.0002962696016766131,1078.4393610796546,0.8999082203928268
0.8689493983983994,0.005026704408733754,0.07089925534682119,0.868267348560039,0.0003553318092599511,1056.3990863721217,1.015383135087664
0.8670031047658995,0.0050041479490941084,0.07074000246744488,0.8662431121338159,0.00042482157004997134,1054.026000597696,1.0327702154414131
0.741496110567823,0.00365587322998673,0.06046381752740006,0.7401391679886729,0.0007297772681340575,900.9108382624124,1.798252052178191
0.848239432554692,0.004788896382536338,0.06920185245017894,0.8473881646059453,0.0004956230986863375,1031.1077679086009,1.1608837889229557
0.841534017410595,0.004712750959401092,0.0686494789448623,0.8406383056426421,0.0004710934008471668,1022.8773388646575,1.2038672529993208
0.8785191386414226,0.005138135161448642,0.0716807865571287,0.8778085770318285,0.0003504667547531426,1068.0438363600954,0.9595173499237545
0.8687666050827829,0.0050244439593827095,0.07088331227716936,0.8680907563539222,0.0003501045284792781,1056.1614957248055,1.0133011171095117
0.8754952010931447,0.005103493979146226,0.07143874284410544,0.8748270110809244,0.00038154562935233116,1064.437205024707,0.9773364167450614
0.8304439448693302,0.0045885263583875496,0.06773866221285707,0.8294233202468604,0.0005256832228042185,1009.3060455280598,1.279352098689707
0.8702583872945979,0.005042346425837237,0.07100948123903762,0.8695990580017678,0.00036953482776880264,1058.0411256727416,1.0100107971785104
0.8384281485050451,0.004678949111648408,0.06840284432425606,0.8376856797840446,0.00045163865434005857,1019.2023550698132,1.2196079201223673
0.8767115095979534,0.005117785544317175,0.07153869962696537,0.8760757848503999,0.0003615837777033448,1065.9265836781576,0.9664000703195574
0.8763969363644719,0.005113675463812803,0.07150996758363692,0.8757394928252324,0.00033181015169247985,1065.498253813637,0.9712339612965988
0.8655072977708187,0.004987221229248783,0.07062026075602372,0.8647917550988495,0.00039741769433021545,1052.2417221905441,1.0371458146142545
0.8601301002781838,0.004924949382205368,0.07017798360030991,0.8593966768821701,0.0004025193047709763,1045.6519168736431,1.0754122632605227
0.8576864315255079,0.004896846257182509,0.06997746963975268,0.8569052394013852,0.0004344096523709595,1042.6643235170484,1.0985026321484688
0.8681320756149944,0.005017211668978935,0.07083227843983939,0.8674213382182643,0.0003933762200176716,1055.4010123975984,1.024405251804552
0.8726648012525402,0.005070529952014063,0.07120765374602693,0.8720269587938674,0.0003736380604095757,1060.9942966174217,0.9922802831518536
0.3957704129861668,0.0010365918623092196,0.03219614669970957,0.3916462166234851,0.0028756053652614355,479.72261115231527,3.565338511194488
0.8816001582017634,0.005174857002770294,0.07193647894337263,0.8809401307953522,0.0003523361519910395,1071.8536515219507,0.9372289642061589
0.8769195941276848,0.005119965492415866,0.07155393415051241,0.8762488625361584,0.000368945999071002,1066.153519983759,0.9677266400576929
0.8352654415066354,0.004642631057582019,0.06813685535436764,0.8343935767188668,0.0004604203859344125,1015.23906683418,1.2322526321617273
0.8759166905510938,0.0051080127579079685,0.07147036279401392,0.8752533242222853,0.00034324859734624624,1064.908437197091,0.9730273723667526
